2.237639e+06 3.822826e+00 7.255783e+08 9.187725e+38 4.176772e+34
2.202735e+06 4.076504e+00 7.027636e+08 8.423949e+38 3.922198e+34
2.159906e+06 4.393602e+00 6.755372e+08 7.613988e+38 3.625933e+34
2.119788e+06 4.710700e+00 6.505249e+08 6.931035e+38 3.363954e+34
2.083218e+06 5.027798e+00 6.281387e+08 6.348290e+38 3.137760e+34
2.043809e+06 5.408315e+00 6.048470e+08 5.753512e+38 2.906980e+34
2.009469e+06 5.788833e+00 5.852195e+08 5.248761e+38 2.716473e+34
1.978071e+06 6.201060e+00 5.675501e+08 4.783717e+38 2.550635e+34
1.950042e+06 6.644997e+00 5.519985e+08 4.358194e+38 2.409106e+34
1.925464e+06 7.120644e+00 5.385349e+08 3.970686e+38 2.289928e+34
1.902364e+06 7.659711e+00 5.263918e+08 3.599079e+38 2.182003e+34
1.883669e+06 8.198777e+00 5.166988e+08 3.284246e+38 2.097486e+34
1.866721e+06 8.801263e+00 5.079846e+08 2.985391e+38 2.023009e+34
1.852867e+06 9.403749e+00 5.009131e+08 2.730939e+38 1.963620e+34
1.836209e+06 1.032333e+01 4.924718e+08 2.410306e+38 1.893951e+34
1.826943e+06 1.095753e+01 4.878056e+08 2.227271e+38 1.856012e+34
1.818837e+06 1.159172e+01 4.837405e+08 2.067075e+38 1.823291e+34
1.808344e+06 1.254302e+01 4.785018e+08 1.861419e+38 1.781577e+34
1.799339e+06 1.349431e+01 4.740278e+08 1.688888e+38 1.746357e+34
1.791448e+06 1.444561e+01 4.701228e+08 1.542368e+38 1.715920e+34
1.784433e+06 1.539690e+01 4.666635e+08 1.416490e+38 1.689202e+34
1.776145e+06 1.666529e+01 4.625915e+08 1.274273e+38 1.658037e+34
1.770556e+06 1.761659e+01 4.598551e+08 1.183012e+38 1.637266e+34
1.763752e+06 1.888498e+01 4.565340e+08 1.077997e+38 1.612243e+34
1.756053e+06 2.047047e+01 4.527899e+08 9.680654e+37 1.584278e+34
1.750397e+06 2.173886e+01 4.500483e+08 8.934529e+37 1.563964e+34
1.743821e+06 2.332435e+01 4.468706e+08 8.133821e+37 1.540594e+34
1.736508e+06 2.522694e+01 4.433495e+08 7.326456e+37 1.514914e+34
1.730809e+06 2.681242e+01 4.406142e+08 6.754955e+37 1.495123e+34
